seed,epoch,train_objective,train_smooth_l1,train_ranking,calibration_objective,calibration_smooth_l1,calibration_ranking,best_calibration_objective,improved
260813,0,0.8953039206956562,0.7211653307864541,0.6965542937579908,1.0950124263763428,0.917954683303833,0.7082310914993286,1.0950124263763428,True
260813,1,0.8433367515865126,0.6785944104194641,0.6589694148615787,1.099489450454712,0.9214958548545837,0.7119746208190918,1.0950124263763428,False
260813,2,0.8067978181337055,0.6476126250467802,0.6367407378397489,1.1046491861343384,0.9252805113792419,0.7174747586250305,1.0950124263763428,False
