radius_bin,left_row_id,right_row_id,left_episode_key,right_episode_key,left_radius,right_radius,abs_radius_gap,left_local_expansion,right_local_expansion,left_model_sensitivity,right_model_sensitivity
1,swm/FetchSlideDense-v3::450::44,swm/FetchPushDense-v3::382::38,swm/FetchSlideDense-v3::450,swm/FetchPushDense-v3::382,0.22696588551425145,0.2269432833394468,2.260217480465343e-05,5.708549394527127,5.931437915146729,1.8976315122353666,0.6238786729110255
1,swm/FetchSlideDense-v3::450::46,swm/FetchSlideDense-v3::14::26,swm/FetchSlideDense-v3::450,swm/FetchSlideDense-v3::14,0.23772744596009163,0.23772230044107695,5.145519014676525e-06,5.297011418167653,4.285877539274291,0.682683733527957,0.5846982499240787
1,swm/FetchSlideDense-v3::121::11,swm/FetchSlideDense-v3::101::14,swm/FetchSlideDense-v3::121,swm/FetchSlideDense-v3::101,0.24350680215524284,0.24353020988214277,2.3407726899932202e-05,5.672798664761864,3.614393658255822,3.568777372854156,0.6596139455625794
1,swm/FetchSlideDense-v3::196::9,swm/FetchSlideDense-v3::77::14,swm/FetchSlideDense-v3::196,swm/FetchSlideDense-v3::77,0.24980566652342717,0.24987710935814506,7.144283471788304e-05,4.974965029574336,4.088929747257379,4.29791140808665,0.6311907864356314
2,swm/FetchSlideDense-v3::296::6,swm/FetchSlideDense-v3::441::28,swm/FetchSlideDense-v3::296,swm/FetchSlideDense-v3::441,0.25270794033351013,0.25271652065747174,8.580323961615566e-06,10.15125673369805,5.140680171124954,4.062055196005128,0.7648500469210587
2,swm/FetchSlideDense-v3::39::11,swm/FetchSlideDense-v3::450::34,swm/FetchSlideDense-v3::39,swm/FetchSlideDense-v3::450,0.25412736413670817,0.2541255254096165,1.8387270916409015e-06,4.682254882774003,5.50090231512172,3.03375504981716,0.6820711066554856
2,swm/FetchSlideDense-v3::396::11,swm/FetchSlideDense-v3::78::27,swm/FetchSlideDense-v3::396,swm/FetchSlideDense-v3::78,0.25540855989565275,0.25540916478920633,6.048935535796218e-07,5.8412347587148945,4.865399564241627,4.058248703854946,0.646506470110003
2,swm/FetchSlideDense-v3::267::6,swm/FetchSlideDense-v3::25::15,swm/FetchSlideDense-v3::267,swm/FetchSlideDense-v3::25,0.266975622308971,0.2669688894527439,6.732856227098516e-06,9.235390463116026,4.265936301855083,3.887103224883619,1.2204933223332293
2,swm/FetchSlideDense-v3::48::8,swm/FetchSlideDense-v3::323::41,swm/FetchSlideDense-v3::48,swm/FetchSlideDense-v3::323,0.26909387520019,0.26904309819856453,5.077700162547938e-05,4.657955666015411,5.04280374387468,2.0615914141391025,0.6926916624385113
2,swm/FetchSlideDense-v3::14::5,swm/FetchSlideDense-v3::180::10,swm/FetchSlideDense-v3::14,swm/FetchSlideDense-v3::180,0.27869889324000563,0.2787033708305572,4.477590551554833e-06,8.833635436685737,5.9109883315941625,6.432397661385754,1.005177179164421
2,swm/FetchSlideDense-v3::40::6,swm/FetchPushDense-v3::201::27,swm/FetchSlideDense-v3::40,swm/FetchPushDense-v3::201,0.28166896610991754,0.2817258367946355,5.687068471793566e-05,7.845731499109737,4.8675711630177085,2.8806669206652287,0.6047728845273351
2,swm/FetchSlideDense-v3::2::5,swm/FetchSlideDense-v3::77::21,swm/FetchSlideDense-v3::2,swm/FetchSlideDense-v3::77,0.2821230983137266,0.28207164961985387,5.144869387274653e-05,8.96810966534769,3.094042523324243,3.73243379015133,0.5336581616942774
2,swm/FetchSlideDense-v3::346::14,swm/FetchSlideDense-v3::310::49,swm/FetchSlideDense-v3::346,swm/FetchSlideDense-v3::310,0.2826582071750266,0.28263392257052333,2.4284604503266305e-05,4.399304394841709,5.398891042604369,2.989514572399683,1.026929743433312
2,swm/FetchSlideDense-v3::352::13,swm/FetchSlideDense-v3::441::26,swm/FetchSlideDense-v3::352,swm/FetchSlideDense-v3::441,0.28334399102209734,0.2833339917797636,9.999242333746938e-06,5.086859516171202,4.514687618272921,1.4825163428421404,0.7045993589536967
3,swm/FetchSlideDense-v3::450::5,swm/FetchSlideDense-v3::392::46,swm/FetchSlideDense-v3::450,swm/FetchSlideDense-v3::392,0.295110821769381,0.2951229759937866,1.2154224405591663e-05,9.15576508267573,4.6909069685136835,3.490805362749344,1.0071387004519763
3,swm/FetchSlideDense-v3::1::11,swm/FetchPushDense-v3::330::39,swm/FetchSlideDense-v3::1,swm/FetchPushDense-v3::330,0.29709048266042054,0.2970555958147,3.488684572056089e-05,4.761841859962498,4.928167974767296,2.735874676761268,1.0373744434336507
3,swm/FetchSlideDense-v3::408::9,swm/FetchPushDense-v3::330::28,swm/FetchSlideDense-v3::408,swm/FetchPushDense-v3::330,0.29752959746412866,0.297544863042091,1.526557796233119e-05,5.888278115269065,5.296579467662871,1.1243013567770304,1.4544484252235002
3,swm/FetchSlideDense-v3::223::14,swm/FetchSlideDense-v3::40::47,swm/FetchSlideDense-v3::223,swm/FetchSlideDense-v3::40,0.3091404230683451,0.30927712695188037,0.00013670388353526075,5.789947956773564,6.368837429531012,4.53536616864453,0.9688339795506056
3,swm/FetchSlideDense-v3::130::6,swm/FetchSlideDense-v3::217::22,swm/FetchSlideDense-v3::130,swm/FetchSlideDense-v3::217,0.3107605188915345,0.31080687407219226,4.635518065776445e-05,7.711695048329707,4.019240836823792,3.43367474204626,0.45608861629669484
3,swm/FetchSlideDense-v3::262::5,swm/FetchPushDense-v3::438::5,swm/FetchSlideDense-v3::262,swm/FetchPushDense-v3::438,0.3283891797429546,0.3283944420165427,5.262273588102495e-06,8.240209056738871,3.932840000478714,3.3951343351912016,1.779424517662089
4,swm/FetchSlideDense-v3::374::8,swm/FetchSlideDense-v3::20::37,swm/FetchSlideDense-v3::374,swm/FetchSlideDense-v3::20,0.33085536968980017,0.3308241350405454,3.123464925475217e-05,7.0802188879301,4.493179914862581,4.678910183574453,0.5115695327554959
4,swm/FetchSlideDense-v3::278::6,swm/FetchSlideDense-v3::2::26,swm/FetchSlideDense-v3::278,swm/FetchSlideDense-v3::2,0.33174193036482147,0.33170197827012327,3.995209469820349e-05,9.512629904477407,5.091725630704797,7.420021828413204,0.5134653159339805
4,swm/FetchSlideDense-v3::408::12,swm/FetchPushDense-v3::330::44,swm/FetchSlideDense-v3::408,swm/FetchPushDense-v3::330,0.34178187470944144,0.341804155436713,2.228072727156194e-05,4.461081982340393,4.255871107738472,1.9064600437340387,0.87275132219414
4,swm/FetchSlideDense-v3::49::6,swm/FetchPushDense-v3::382::19,swm/FetchSlideDense-v3::49,swm/FetchPushDense-v3::382,0.34305325156967176,0.34305437391558025,1.1223459084885867e-06,7.295622507656004,4.49673065412457,3.875930853019884,0.7198914443024111
4,swm/FetchSlideDense-v3::33::34,swm/FetchSlideDense-v3::323::19,swm/FetchSlideDense-v3::33,swm/FetchSlideDense-v3::323,0.34564081326912494,0.34560200636607974,3.880690304519652e-05,6.02342723023973,6.360704682982389,1.616214168160863,0.5460267612942924
4,swm/FetchPushDense-v3::198::8,swm/FetchSlideDense-v3::162::10,swm/FetchPushDense-v3::198,swm/FetchSlideDense-v3::162,0.35020045116723764,0.3502241841841438,2.3733016906168913e-05,4.943102020365277,5.3905878696845715,4.10355007744275,2.3319062816670386
4,swm/FetchSlideDense-v3::195::15,swm/FetchSlideDense-v3::322::43,swm/FetchSlideDense-v3::195,swm/FetchSlideDense-v3::322,0.35821473962666417,0.35821485174174905,1.1211508488262467e-07,8.022065190183966,5.398271451018358,5.47320803241005,0.43928185434375777
4,swm/FetchSlideDense-v3::107::10,swm/FetchPushDense-v3::452::28,swm/FetchSlideDense-v3::107,swm/FetchPushDense-v3::452,0.36283650857496497,0.36287435817370384,3.7849598738870505e-05,6.689145923413894,4.6652694708698,1.4230449199797903,0.7246204623528006
4,swm/FetchSlideDense-v3::436::11,swm/FetchPushDense-v3::499::44,swm/FetchSlideDense-v3::436,swm/FetchPushDense-v3::499,0.3638087067865206,0.36379111192634817,1.759486017244294e-05,8.012287259906655,4.380568679588087,5.930758235455979,0.6887167040459286
4,swm/FetchSlideDense-v3::240::22,swm/FetchSlideDense-v3::238::47,swm/FetchSlideDense-v3::240,swm/FetchSlideDense-v3::238,0.3643462935321597,0.364328108164667,1.8185367492706828e-05,5.460198511802795,6.8763008580095635,2.8009508940572014,0.6129756556951312
4,swm/FetchPushDense-v3::100::3,swm/FetchSlideDense-v3::350::21,swm/FetchPushDense-v3::100,swm/FetchSlideDense-v3::350,0.36463322911018736,0.3646261155525825,7.113557604854215e-06,7.539089261475712,4.847565478271446,6.407211843214676,0.6715526914101454
4,swm/FetchSlideDense-v3::48::15,swm/FetchSlideDense-v3::203::11,swm/FetchSlideDense-v3::48,swm/FetchSlideDense-v3::203,0.36643871327572725,0.3664135800781494,2.5133197577853483e-05,9.491922412335864,5.891774018779202,5.74351342434481,1.374368898988549
4,swm/FetchPushDense-v3::358::12,swm/FetchSlideDense-v3::240::39,swm/FetchPushDense-v3::358,swm/FetchSlideDense-v3::240,0.3667292929488589,0.36666640778934406,6.288515951485829e-05,3.8333773038585996,4.617534042245962,2.1742650824982466,0.6704560553754215
4,swm/FetchSlideDense-v3::20::7,swm/FetchPushDense-v3::499::31,swm/FetchSlideDense-v3::20,swm/FetchPushDense-v3::499,0.36934037573289186,0.3693418444814909,1.468748599020575e-06,4.164393656421729,4.279552084741643,1.0325466739938902,0.6672856866022842
4,swm/FetchPushDense-v3::134::3,swm/FetchSlideDense-v3::180::13,swm/FetchPushDense-v3::134,swm/FetchSlideDense-v3::180,0.37077897891602096,0.37077704001524736,1.938900773601482e-06,8.416756276115674,4.892922475020595,6.590130113947048,1.1973401980512215
4,swm/FetchSlideDense-v3::357::8,swm/FetchSlideDense-v3::71::25,swm/FetchSlideDense-v3::357,swm/FetchSlideDense-v3::71,0.37133656918561664,0.37133964644341877,3.0772578021309727e-06,6.1914447515467534,5.34700154729368,3.6379209635909877,0.7024488811443904
4,swm/FetchSlideDense-v3::78::6,swm/FetchSlideDense-v3::326::45,swm/FetchSlideDense-v3::78,swm/FetchSlideDense-v3::326,0.37441109768044345,0.3743867670011305,2.433067931295607e-05,5.944226569476113,6.726859018465956,2.642250070815511,0.6157694424468342
4,swm/FetchSlideDense-v3::217::6,swm/FetchSlideDense-v3::1::17,swm/FetchSlideDense-v3::217,swm/FetchSlideDense-v3::1,0.37461992658445165,0.3745876956835299,3.2230900921748074e-05,9.314039464207655,5.44424790906172,6.276057816047549,2.361246046168662
4,swm/FetchSlideDense-v3::182::44,swm/FetchSlideDense-v3::419::45,swm/FetchSlideDense-v3::182,swm/FetchSlideDense-v3::419,0.37468231911182903,0.37469360730676604,1.1288194937009166e-05,5.711565878414093,6.154587196187317,1.4094193855954746,0.4992727600411344
5,swm/FetchPushDense-v3::104::4,swm/FetchSlideDense-v3::324::33,swm/FetchPushDense-v3::104,swm/FetchSlideDense-v3::324,0.37685427688390694,0.3768464708584104,7.806025496548408e-06,6.056519996203145,4.357029409000076,4.183598542751198,0.5949722337230325
5,swm/FetchSlideDense-v3::331::12,swm/FetchPushDense-v3::35::12,swm/FetchSlideDense-v3::331,swm/FetchPushDense-v3::35,0.37762592338696893,0.3776342863579695,8.36297100054173e-06,6.634109398388685,5.309694324480563,3.5049016884405506,2.251600460639397
5,swm/FetchPushDense-v3::317::4,swm/FetchSlideDense-v3::408::40,swm/FetchPushDense-v3::317,swm/FetchSlideDense-v3::408,0.3823200908667048,0.3824018421216314,8.175125492659863e-05,4.611984583837234,5.569278494371719,3.2267383305302224,0.5173780227813438
5,swm/FetchPushDense-v3::45::4,swm/FetchSlideDense-v3::278::38,swm/FetchPushDense-v3::45,swm/FetchSlideDense-v3::278,0.38410386872911917,0.3840910866188354,1.2782110283771075e-05,7.158703056847246,7.273576818752882,4.770988916979961,1.5832515967679264
5,swm/FetchSlideDense-v3::497::6,swm/FetchSlideDense-v3::53::7,swm/FetchSlideDense-v3::497,swm/FetchSlideDense-v3::53,0.38778232010021196,0.38771893676805513,6.338333215683001e-05,5.88282407267975,6.064433162772836,4.231672906834874,1.071870096972311
5,swm/FetchSlideDense-v3::202::7,swm/FetchSlideDense-v3::182::42,swm/FetchSlideDense-v3::202,swm/FetchSlideDense-v3::182,0.3886366655964938,0.3886981094681172,6.144387162343445e-05,7.193010638582894,5.52359063236548,4.513111300834017,0.6824215705136555
5,swm/FetchPushDense-v3::289::8,swm/FetchSlideDense-v3::100::45,swm/FetchPushDense-v3::289,swm/FetchSlideDense-v3::100,0.3887093169324001,0.3887854805873106,7.616365491053267e-05,4.794041076607136,3.4461025062074926,3.5471635160187693,0.7031600323852595
5,swm/FetchSlideDense-v3::274::5,swm/FetchSlideDense-v3::171::15,swm/FetchSlideDense-v3::274,swm/FetchSlideDense-v3::171,0.38964316588678893,0.38963518596530894,7.979921479994712e-06,5.437984404433837,5.252948272669023,4.156707145913952,0.5365317357633187
5,swm/FetchPushDense-v3::389::3,swm/FetchSlideDense-v3::71::24,swm/FetchPushDense-v3::389,swm/FetchSlideDense-v3::71,0.3898671129688558,0.38986808917449256,9.762056367712546e-07,8.088974725992689,5.13071124395332,4.787904198659532,0.6196647486541699
5,swm/FetchPushDense-v3::37::10,swm/FetchSlideDense-v3::447::42,swm/FetchPushDense-v3::37,swm/FetchSlideDense-v3::447,0.3903286812435519,0.39034355114893815,1.486990538623889e-05,4.855704276961361,4.258561352590854,5.901384527251667,0.9193357995007045
5,swm/FetchPushDense-v3::45::6,swm/FetchPushDense-v3::108::11,swm/FetchPushDense-v3::45,swm/FetchPushDense-v3::108,0.3920480889108801,0.3921197632961837,7.167438530358838e-05,5.862606967058466,5.28052259315194,3.26489455858525,0.9970684864741879
5,swm/FetchPushDense-v3::184::3,swm/FetchSlideDense-v3::455::23,swm/FetchPushDense-v3::184,swm/FetchSlideDense-v3::455,0.3922073199027111,0.3922578174153098,5.0497512598668415e-05,6.9753811734839095,5.118105363730859,3.686995605909051,0.7572439018078294
5,swm/FetchSlideDense-v3::494::39,swm/FetchPushDense-v3::35::4,swm/FetchSlideDense-v3::494,swm/FetchPushDense-v3::35,0.39447038212144797,0.39447983853796875,9.456416520781108e-06,5.131878225009558,6.348160586056525,2.706053100091326,4.208980557946596
5,swm/FetchPushDense-v3::239::9,swm/FetchSlideDense-v3::326::40,swm/FetchPushDense-v3::239,swm/FetchSlideDense-v3::326,0.39449756907263867,0.3946042191938482,0.00010665012120952833,7.108179529163851,6.025832403935188,5.85340963731926,0.49099001576984297
5,swm/FetchPushDense-v3::108::3,swm/FetchSlideDense-v3::331::5,swm/FetchPushDense-v3::108,swm/FetchSlideDense-v3::331,0.3948452913526052,0.3948242432938188,2.1048058786388157e-05,7.4123125294731285,4.489958074555464,5.929736110743773,1.4640561188654815
5,swm/FetchPushDense-v3::167::9,swm/FetchSlideDense-v3::64::3,swm/FetchPushDense-v3::167,swm/FetchSlideDense-v3::64,0.3958575066641299,0.39592447238601075,6.69657218808628e-05,5.0654883018833665,5.034826899536943,5.3022187841831245,0.770982407963233
5,swm/FetchPushDense-v3::219::3,swm/FetchSlideDense-v3::53::27,swm/FetchPushDense-v3::219,swm/FetchSlideDense-v3::53,0.3966281704091972,0.3966331665386631,4.9961294659173205e-06,7.175022522534016,4.292642969463922,5.562252646150349,0.7604728344102841
5,swm/FetchPushDense-v3::69::15,swm/FetchSlideDense-v3::374::5,swm/FetchPushDense-v3::69,swm/FetchSlideDense-v3::374,0.3970483505782414,0.39701999021469647,2.836036354492144e-05,5.195432085867393,5.417170830394427,3.148608142716713,1.1347938656040453
5,swm/FetchPushDense-v3::370::8,swm/FetchSlideDense-v3::326::39,swm/FetchPushDense-v3::370,swm/FetchSlideDense-v3::326,0.3970733735124181,0.397121941983349,4.856847093087646e-05,5.291285824546244,6.385315068028146,4.117030795648504,0.5268009159134889
5,swm/FetchSlideDense-v3::20::3,swm/FetchSlideDense-v3::317::7,swm/FetchSlideDense-v3::20,swm/FetchSlideDense-v3::317,0.3993785235325254,0.3994160068090057,3.748327648028793e-05,7.118828211335241,6.308493459158598,4.019884543721876,2.514763940453372
5,swm/FetchPushDense-v3::69::14,swm/FetchSlideDense-v3::485::15,swm/FetchPushDense-v3::69,swm/FetchSlideDense-v3::485,0.4019074694019773,0.4018407317157965,6.673768618081777e-05,3.7481646786932914,3.58469604745624,2.9116967830285754,0.45122109884932804
5,swm/FetchSlideDense-v3::240::26,swm/FetchSlideDense-v3::449::47,swm/FetchSlideDense-v3::240,swm/FetchSlideDense-v3::449,0.4019385045313776,0.40182394187647197,0.00011456265490561446,5.57945825953696,7.387065117409891,3.586953138069888,0.6620829781112154
5,swm/FetchPushDense-v3::198::9,swm/FetchSlideDense-v3::476::47,swm/FetchPushDense-v3::198,swm/FetchSlideDense-v3::476,0.40260075713335586,0.40255292809623167,4.782903712419184e-05,4.773433932150315,7.53974745307175,4.654104188600033,0.7659821325547551
5,swm/FetchPushDense-v3::347::6,swm/FetchSlideDense-v3::473::27,swm/FetchPushDense-v3::347,swm/FetchSlideDense-v3::473,0.4043090137349093,0.4043573708171726,4.835708226330615e-05,3.991004737773231,8.700022509425809,3.032837819535364,7.999448430405321
5,swm/FetchPushDense-v3::339::3,swm/FetchSlideDense-v3::53::18,swm/FetchPushDense-v3::339,swm/FetchSlideDense-v3::53,0.40457826043703904,0.4045334602553222,4.4800181716819765e-05,6.933048940563039,4.275457790562204,3.5384864538872516,0.5200160028700096
5,swm/FetchPushDense-v3::260::3,swm/FetchSlideDense-v3::153::45,swm/FetchPushDense-v3::260,swm/FetchSlideDense-v3::153,0.4051698095437126,0.405150502417186,1.9307126526646456e-05,8.513494496509528,6.914484230527255,5.633951796724699,0.7609152588432422
5,swm/FetchPushDense-v3::292::9,swm/FetchSlideDense-v3::449::49,swm/FetchPushDense-v3::292,swm/FetchSlideDense-v3::449,0.40679647356491333,0.4067947219753687,1.751589544629617e-06,3.9265926984713793,7.449467208751911,3.385125988183936,0.5959027658309577
5,swm/FetchSlideDense-v3::262::7,swm/FetchPushDense-v3::84::18,swm/FetchSlideDense-v3::262,swm/FetchPushDense-v3::84,0.4071238686437497,0.40709783629770435,2.6032346045368193e-05,6.277000234988759,5.324451606263778,2.5808747810044084,3.6018363613995823
5,swm/FetchPushDense-v3::69::16,swm/FetchPushDense-v3::317::37,swm/FetchPushDense-v3::69,swm/FetchPushDense-v3::317,0.408128850529731,0.40818742319222034,5.857266248932014e-05,4.679114260240388,4.563647225847282,4.533346231312083,1.9081838069782655
5,swm/FetchPushDense-v3::481::18,swm/FetchSlideDense-v3::467::45,swm/FetchPushDense-v3::481,swm/FetchSlideDense-v3::467,0.40817482956710216,0.4080114677334821,0.00016336183362003487,4.818919577259026,5.539624525386696,3.841785726227684,0.5456930992080802
5,swm/FetchPushDense-v3::486::4,swm/FetchSlideDense-v3::196::24,swm/FetchPushDense-v3::486,swm/FetchSlideDense-v3::196,0.4088699188455217,0.4089205718126261,5.065296710438094e-05,6.459480562816377,4.306033486727086,4.259607727626727,0.7140484879111263
5,swm/FetchSlideDense-v3::145::16,swm/FetchPushDense-v3::289::10,swm/FetchSlideDense-v3::145,swm/FetchPushDense-v3::289,0.40977502593900195,0.40977797908049296,2.9531414910133336e-06,5.477513800573061,4.6641365654666,3.767859264412301,3.575877118623757
5,swm/FetchSlideDense-v3::121::16,swm/FetchPushDense-v3::268::6,swm/FetchSlideDense-v3::121,swm/FetchPushDense-v3::268,0.40996118450662616,0.40998656231558506,2.5377808958892967e-05,6.060512233672913,4.596181741282347,3.9325748679014203,3.1685446992171555
5,swm/FetchPushDense-v3::201::3,swm/FetchPushDense-v3::452::19,swm/FetchPushDense-v3::201,swm/FetchPushDense-v3::452,0.4108105469198678,0.41081722948516264,6.682565294846565e-06,6.385182198411668,3.9980775692925095,3.61722318698993,0.700290362893714
5,swm/FetchSlideDense-v3::100::17,swm/FetchSlideDense-v3::455::25,swm/FetchSlideDense-v3::100,swm/FetchSlideDense-v3::455,0.41173138116165486,0.4117424339741771,1.1052812522227562e-05,6.431707026502211,4.5138430936204506,4.111062818842943,0.5892797282084047
5,swm/FetchPushDense-v3::158::5,swm/FetchPushDense-v3::92::17,swm/FetchPushDense-v3::158,swm/FetchPushDense-v3::92,0.4120839291241193,0.4120980756777012,1.4146553581895205e-05,7.722186748222222,4.529556417445846,4.582310668404483,3.5414895181042176
5,swm/FetchPushDense-v3::438::25,swm/FetchPushDense-v3::405::5,swm/FetchPushDense-v3::438,swm/FetchPushDense-v3::405,0.4123385841638063,0.4122741690080694,6.44151557369077e-05,6.008264439653992,5.045650227077022,4.537404731935714,3.6338075773682172
5,swm/FetchSlideDense-v3::324::11,swm/FetchSlideDense-v3::41::28,swm/FetchSlideDense-v3::324,swm/FetchSlideDense-v3::41,0.41290535354464886,0.41285969034409425,4.5663200554602046e-05,6.678439685037819,5.44595341769624,5.390811086057079,1.1200872012355911
5,swm/FetchPushDense-v3::198::10,swm/FetchSlideDense-v3::153::43,swm/FetchPushDense-v3::198,swm/FetchSlideDense-v3::153,0.4129565815477556,0.41311331277308505,0.00015673122532944284,8.085150972881268,6.978569280056266,5.822078229684527,0.6386033439285572
5,swm/FetchSlideDense-v3::100::47,swm/FetchSlideDense-v3::16::18,swm/FetchSlideDense-v3::100,swm/FetchSlideDense-v3::16,0.4130879380565299,0.41315893921926744,7.100116273756063e-05,8.395007559140229,7.138067238483647,4.418905136813883,1.2709681403204345
5,swm/FetchPushDense-v3::292::8,swm/FetchSlideDense-v3::182::37,swm/FetchPushDense-v3::292,swm/FetchSlideDense-v3::182,0.4144846819067823,0.41450845375950685,2.377185272456339e-05,3.5839497007353156,5.84453706586908,3.044431501398929,0.6161469032863842
5,swm/FetchPushDense-v3::483::7,swm/FetchSlideDense-v3::53::3,swm/FetchPushDense-v3::483,swm/FetchSlideDense-v3::53,0.4146587310164701,0.41467422659028397,1.5495573813861796e-05,6.620173965253982,8.011243019154401,4.585642382389021,7.316030320097782
5,swm/FetchPushDense-v3::210::3,swm/FetchSlideDense-v3::305::5,swm/FetchPushDense-v3::210,swm/FetchSlideDense-v3::305,0.41520489916037195,0.4151708599341296,3.40392262423439e-05,5.825534902848456,4.314433601437564,3.0564955465837373,1.0418166398579116
5,swm/FetchSlideDense-v3::346::21,swm/FetchSlideDense-v3::171::42,swm/FetchSlideDense-v3::346,swm/FetchSlideDense-v3::171,0.41525434891855295,0.4152764556689833,2.2106750430350708e-05,7.356652651221191,6.532795231073982,4.325585935141998,0.7179103398384059
5,swm/FetchSlideDense-v3::100::41,swm/FetchPushDense-v3::272::4,swm/FetchSlideDense-v3::100,swm/FetchPushDense-v3::272,0.41685435674248567,0.41685261297588877,1.7437665968955685e-06,6.200613050547978,8.200475878256748,2.591048165333473,3.9797897045392747
5,swm/FetchPushDense-v3::289::3,swm/FetchSlideDense-v3::161::16,swm/FetchPushDense-v3::289,swm/FetchSlideDense-v3::161,0.4172928170538535,0.4172971742589733,4.357205119764895e-06,8.289593656861967,4.569119266069854,4.764894873728936,0.5467934218821241
5,swm/FetchSlideDense-v3::155::15,swm/FetchPushDense-v3::23::7,swm/FetchSlideDense-v3::155,swm/FetchPushDense-v3::23,0.4174792097967398,0.41749995165533194,2.0741858592132623e-05,6.607563714416585,9.11343916048387,4.019252348220475,7.537529419350812
5,swm/FetchPushDense-v3::499::3,swm/FetchSlideDense-v3::436::29,swm/FetchPushDense-v3::499,swm/FetchSlideDense-v3::436,0.4177273238211809,0.41791712648410473,0.00018980266292384362,6.252281110836945,7.690518332212065,6.136590555469404,6.130427115164299
5,swm/FetchPushDense-v3::481::16,swm/FetchPushDense-v3::92::18,swm/FetchPushDense-v3::481,swm/FetchPushDense-v3::92,0.418663011251605,0.4186107059822307,5.2305269374275376e-05,4.7388160964559995,4.671038373608593,2.895447416605901,2.323817614145845
5,swm/FetchPushDense-v3::322::9,swm/FetchPushDense-v3::386::24,swm/FetchPushDense-v3::322,swm/FetchPushDense-v3::386,0.41883183037505084,0.4187503427790424,8.148759600845601e-05,7.035348446857321,3.8730259908395577,5.381866907378834,0.6628999694961826
5,swm/FetchSlideDense-v3::261::4,swm/FetchSlideDense-v3::449::36,swm/FetchSlideDense-v3::261,swm/FetchSlideDense-v3::449,0.41925038772615786,0.419254587315161,4.199589003162085e-06,5.76667183574699,7.249724083938012,1.9311706757017768,0.47774939070043954
5,swm/FetchSlideDense-v3::95::12,swm/FetchSlideDense-v3::322::17,swm/FetchSlideDense-v3::95,swm/FetchSlideDense-v3::322,0.4209154386857063,0.4208878885942558,2.7550091450501135e-05,5.217785462634424,4.222530269484848,3.3591580542315365,0.4748544599588962
5,swm/FetchPushDense-v3::15::11,swm/FetchSlideDense-v3::238::27,swm/FetchPushDense-v3::15,swm/FetchSlideDense-v3::238,0.421141643276552,0.4208799103261392,0.0002617329504128185,5.581514946023138,6.399884245734921,3.959744168001464,0.7172799249598412
5,swm/FetchPushDense-v3::292::6,swm/FetchSlideDense-v3::161::38,swm/FetchPushDense-v3::292,swm/FetchSlideDense-v3::161,0.42121211533860803,0.42146494711410953,0.00025283177550150526,3.4895912872862613,3.9745982917668883,2.207840682496231,1.2195292027259248
5,swm/FetchSlideDense-v3::81::17,swm/FetchSlideDense-v3::182::39,swm/FetchSlideDense-v3::81,swm/FetchSlideDense-v3::182,0.4220761273154874,0.4221075392782444,3.141196275702196e-05,6.0859423122335565,5.425595201614699,2.7981317309241436,0.7081881479617067
5,swm/FetchSlideDense-v3::352::25,swm/FetchPushDense-v3::257::11,swm/FetchSlideDense-v3::352,swm/FetchPushDense-v3::257,0.4223802254087451,0.4222372943875842,0.00014293102116086365,6.178720259786451,4.23003599434061,3.465225446034759,1.4375437141361704
5,swm/FetchPushDense-v3::314::3,swm/FetchPushDense-v3::22::4,swm/FetchPushDense-v3::314,swm/FetchPushDense-v3::22,0.4229169726967343,0.42285366557874315,6.330711799112931e-05,5.7469389477674255,7.6046164717821965,4.855729140386843,3.3846335410971946
5,swm/FetchSlideDense-v3::441::5,swm/FetchPushDense-v3::192::15,swm/FetchSlideDense-v3::441,swm/FetchPushDense-v3::192,0.4229322961957619,0.4230354499202814,0.00010315372451952243,9.63830273057189,4.597740270552659,5.973384541627206,2.4605996468449285
5,swm/FetchSlideDense-v3::217::9,swm/FetchPushDense-v3::426::10,swm/FetchSlideDense-v3::217,swm/FetchPushDense-v3::426,0.4230800813856358,0.4231207655220941,4.0684136458302156e-05,5.846552750384263,4.999637332961603,4.154704618154899,2.9291342115580763
5,swm/FetchSlideDense-v3::14::8,swm/FetchPushDense-v3::61::40,swm/FetchSlideDense-v3::14,swm/FetchPushDense-v3::61,0.42368107079363926,0.42336159523774314,0.0003194755558961204,7.219188486310452,3.02293718895264,3.2392688175979836,1.899245069302442
5,swm/FetchPushDense-v3::471::16,swm/FetchPushDense-v3::219::9,swm/FetchPushDense-v3::471,swm/FetchPushDense-v3::219,0.4242377175919383,0.4242365930459737,1.1245459645703448e-06,5.1395142782015295,5.767181714526857,2.4269989512755044,4.564180583057878
5,swm/FetchPushDense-v3::471::15,swm/FetchSlideDense-v3::396::38,swm/FetchPushDense-v3::471,swm/FetchSlideDense-v3::396,0.4246718346409732,0.42464937980481626,2.245483615692656e-05,4.922588638988245,4.025893732391971,3.3385154310787204,0.3983380731369871
5,swm/FetchPushDense-v3::96::3,swm/FetchPushDense-v3::386::22,swm/FetchPushDense-v3::96,swm/FetchPushDense-v3::386,0.4249152698607872,0.4249487135086011,3.3443647813879984e-05,6.963635026833671,3.672239809997681,3.187618857671681,0.6801549706321413
6,swm/FetchPushDense-v3::239::7,swm/FetchPushDense-v3::125::24,swm/FetchPushDense-v3::239,swm/FetchPushDense-v3::125,0.4264860931124112,0.4264898795149881,3.7864025769218657e-06,5.748775370513692,3.675749480437709,4.673711729767703,0.5633444686170422
