edge
0.09825649063165252
0.21063588176732329
0.25212776618261307
0.28994146671462284
0.3304961169322137
0.37541822841715844
0.42620761732559725
0.4898159598843269
0.5761587182829537
0.733861795857237
3.1887831207953337
