row_id,episode_key,regime,valid_neighbors,n_neighbors,neighbor_radius,input_spread,successor_spread,residual_spread,local_expansion,model_sensitivity,residual_norm,action_neighbor_distance,env_id,episode_id,dataset,scale,k
swm/FetchPushDense-v3::1::23,swm/FetchPushDense-v3::1,sustained_contact_dynamics,True,10,0.5487979376341034,0.5487979376341034,3.467276777451532,2.53094555286882,6.317947899729987,4.611798586160615,1.485724773804287,0.18896932640738118,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::24,swm/FetchPushDense-v3::1,interaction,True,10,0.5449910607074675,0.5449910607074675,2.312188588017555,1.4422404455068978,4.242617456910286,2.646356150566372,0.6893705122756008,0.18202340764010308,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::25,swm/FetchPushDense-v3::1,sustained_contact_dynamics,True,10,0.5458236660883429,0.5458236660883429,3.322602087282127,2.464996771820955,6.087317743280769,4.516104604782727,1.9261973234854088,0.19518547500786307,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::26,swm/FetchPushDense-v3::1,free,True,10,0.595873033516148,0.595873033516148,5.249334959480556,3.687854633243811,8.809485686078292,6.18899400679771,3.689363940281753,0.21368912012825744,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::27,swm/FetchPushDense-v3::1,free,True,10,0.7152195903702667,0.7152195903702667,3.807861885755254,2.7780185307331706,5.324045841339353,3.8841477053152307,2.819942985982333,0.21584934488833632,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::28,swm/FetchPushDense-v3::1,sustained_contact_dynamics,True,10,0.7364784997180558,0.7364784997180558,9.972933279672702,8.073874843174252,13.54137735655639,10.962811332937966,8.472699381330392,0.2440827775182373,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::29,swm/FetchPushDense-v3::1,interaction,True,10,1.1001765921531113,1.1001765921531113,7.74801032507051,5.700895153602989,7.042515156505186,5.181800080336191,4.7093337944164775,0.30176375417580115,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::30,swm/FetchPushDense-v3::1,post_impact_response,True,10,1.1893695776638342,1.1893695776638342,5.4230923342430195,3.520961765737718,4.559635992115323,2.9603596996768733,3.538198666181983,0.3559279505568777,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::31,swm/FetchPushDense-v3::1,post_impact_response,True,10,1.2782917686923256,1.2782917686923256,5.1589842640717,3.579936263890575,4.035842512972815,2.800562713122059,3.435712547240495,0.4986459888873664,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::32,swm/FetchPushDense-v3::1,post_impact_response,True,10,1.0716311261896974,1.0716311261896974,6.03515803268939,4.0902570007067025,5.63174947535171,3.8168516206225385,3.4944381685187262,0.41813174267380354,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::33,swm/FetchPushDense-v3::1,free,True,10,1.1602755913319274,1.1602755913319274,5.391734609548786,3.353171526276144,4.646943062345555,2.8899785114215,3.3395069352781594,0.6232758913043883,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::34,swm/FetchPushDense-v3::1,sustained_contact_dynamics,True,10,1.1212980208194758,1.1212980208194758,10.355540458841537,9.531834204597036,9.235315024700943,8.500714375319156,9.401307393927393,0.4122867274855703,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::35,swm/FetchPushDense-v3::1,free,True,10,1.3959526468078194,1.3959526468078194,5.726508515351792,2.9178503505013405,4.102222613673056,2.0902215824968744,2.4957370381124435,0.5551458302077268,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::36,swm/FetchPushDense-v3::1,free,True,10,1.224818177714134,1.224818177714134,10.609127505517069,6.304763158189841,8.661797888497032,5.14750946132785,5.885975451577442,0.379344994895088,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::37,swm/FetchPushDense-v3::1,free,True,10,1.3660976013538488,1.3660976013538488,10.541105518616753,3.6083742652277175,7.716216987841983,2.6413736922249895,2.96477837482567,0.2611599263242885,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::38,swm/FetchPushDense-v3::1,free,True,10,1.464881826645763,1.464881826645763,6.42495729541084,4.299676909459221,4.3859901724103505,2.9351698077274095,4.017234012501778,0.3094480092951636,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::39,swm/FetchPushDense-v3::1,free,True,10,1.3419716787688825,1.3419716787688825,7.815905655652955,3.1199388006365734,5.8241956811064926,2.3248916873557186,2.695380366550902,0.23907035237853708,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::40,swm/FetchPushDense-v3::1,free,True,10,1.1490593695788531,1.1490593695788531,6.35965726805295,2.4446014078584657,5.534663774930843,2.1274805049929206,2.2926749021386414,0.28774588432728376,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::41,swm/FetchPushDense-v3::1,free,True,10,1.1255333179090652,1.1255333179090652,5.9039308123037095,1.7702452645245672,5.245451839019397,1.5728057413824066,1.602819128114969,0.23703965336333738,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::42,swm/FetchPushDense-v3::1,free,True,10,1.0696506152467986,1.0696506152467986,5.5559664341770745,1.2832638974401736,5.194188041386912,1.1997037903297876,1.0773103658803087,0.17942015041574713,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::43,swm/FetchPushDense-v3::1,free,True,10,1.0381605311308213,1.0381605311308213,5.476798264943533,1.1706957153019293,5.275483030526988,1.12766347804298,0.946807681134298,0.2295000677490599,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::44,swm/FetchPushDense-v3::1,free,True,10,1.0020008972656391,1.0020008972656391,5.194130186599612,1.250047790768384,5.183758019352953,1.2475515682467353,0.810533006316277,0.2851127320275335,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::45,swm/FetchPushDense-v3::1,free,True,10,0.9532826012896737,0.9532826012896737,4.936398503277921,0.8989219382665881,5.178315954366085,0.9429752909058212,0.5501605702261159,0.268962944560419,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::46,swm/FetchPushDense-v3::1,free,True,10,0.9343788350278707,0.9343788350278707,4.741391508529977,0.7785942717908649,5.074378111730828,0.833274730337445,0.40452490583239514,0.23413406314594942,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::47,swm/FetchPushDense-v3::1,free,True,10,0.9532945223507621,0.9532945223507621,4.53599578476563,0.9223036299794392,4.758231247967481,0.9674907474608148,0.5996492064209605,0.242427294248882,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::48,swm/FetchPushDense-v3::1,free,True,10,0.9511639550638908,0.9511639550638908,4.662695985731138,0.76078702991175,4.902094913192898,0.7998484655157554,0.416382200435486,0.26194847979381264,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::1::49,swm/FetchPushDense-v3::1,free,True,10,0.9377437145732491,0.9377437145732491,5.006093620419614,0.9578206557888522,5.338445401042011,1.0214098382144206,0.7201456693195671,0.18306175365629368,swm/FetchPushDense-v3,1,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::3,swm/FetchPushDense-v3::15,interaction,True,10,0.7414965974666228,0.7414965974666228,3.378418456576237,1.9634793481938648,4.55621572387365,2.6479950884498127,1.1960895184420315,0.38488851540241753,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::4,swm/FetchPushDense-v3::15,post_impact_response,True,10,0.6196709660205985,0.6196709660205985,2.3092280451244234,1.4922503802151033,3.726539037247168,2.408133448300851,0.896884900628664,0.2425558713777684,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::5,swm/FetchPushDense-v3::15,post_impact_response,True,10,0.5874027382289282,0.5874027382289282,2.567579541563202,1.5323778174125908,4.371071795314887,2.608734549029933,1.332826388046967,0.2506036750623652,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::6,swm/FetchPushDense-v3::15,interaction,True,10,0.49597633538159763,0.49597633538159763,2.1417906281899253,1.1258019804742885,4.318332298136886,2.269870355020288,0.5957455989757007,0.20352536207639307,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::7,swm/FetchPushDense-v3::15,free,True,10,0.5403818897709357,0.5403818897709357,2.6494904206317433,2.5626351959169367,4.902996326828874,4.742266986414405,1.7119059580792042,0.34275071816478386,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::8,swm/FetchPushDense-v3::15,free,True,10,0.4516759971206389,0.4516759971206389,1.9997741670253975,1.5739711522969684,4.427452819661954,3.4847349921863877,0.9526691252478102,0.2239054711042322,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::9,swm/FetchPushDense-v3::15,interaction,True,10,0.43963442745149206,0.43963442745149206,2.5662061752504703,1.9579667726743242,5.837136527560999,4.453624762793083,1.5863775957891697,0.22788866403372474,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::10,swm/FetchPushDense-v3::15,free,True,10,0.46103017804121205,0.46103017804121205,2.1247600137653357,1.452629635022876,4.60872219426686,3.150834162732453,1.266916975605051,0.1924966967834147,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::11,swm/FetchPushDense-v3::15,interaction,True,10,0.421141643276552,0.421141643276552,2.35060837634082,1.6676131658668798,5.581514946023138,3.959744168001464,1.2901740180235655,0.21032696544181367,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::12,swm/FetchPushDense-v3::15,free,True,10,0.49601275561923663,0.49601275561923663,5.2609662633190055,4.082309998140285,10.606514053758685,8.230252048747841,3.4364554009105683,0.2832280970185253,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::13,swm/FetchPushDense-v3::15,free,True,10,0.6350960459922306,0.6350960459922306,4.163621812546405,1.7346764972458109,6.555893142180484,2.731360883432475,0.5679809307449414,0.2067993617617394,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::14,swm/FetchPushDense-v3::15,free,True,10,0.7243937993974767,0.7243937993974767,2.8867575376034473,1.0303457994944558,3.9850666032820032,1.422355906899615,0.5327208889156863,0.26279344929971726,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::15,swm/FetchPushDense-v3::15,free,True,10,0.7683844822077197,0.7683844822077197,2.5861623862944034,0.5974031779293119,3.3657139702559458,0.7774794933557938,0.4329257674064683,0.30033159090688627,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::16,swm/FetchPushDense-v3::15,free,True,10,0.6136781486162257,0.6136781486162257,2.517243774032244,0.6082243274770307,4.101895724506962,0.9911128966356505,0.4580573982562749,0.2932126759230551,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::17,swm/FetchPushDense-v3::15,free,True,10,0.5187429675933046,0.5187429675933046,2.8083340676031714,1.296555083832167,5.413729424867905,2.499417177349898,0.6360613551505755,0.2087170648331793,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::18,swm/FetchPushDense-v3::15,free,True,10,0.5756942623321546,0.5756942623321546,3.6741000684124208,2.7707851197208786,6.382033500783093,4.812945518158103,1.6313544906897692,0.29109056068695316,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::19,swm/FetchPushDense-v3::15,free,True,10,0.6252931245167443,0.6252931245167443,8.298591552698431,4.878963490002089,13.271522150690476,7.802682132116485,4.238288606166984,0.21599019069632294,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::20,swm/FetchPushDense-v3::15,free,True,10,0.9331596784363959,0.9331596784363959,4.273230419439127,1.9495101547050484,4.579313185283959,2.0891495847437933,1.6872287752088826,0.27275345131528883,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::21,swm/FetchPushDense-v3::15,free,True,10,0.9564259233801371,0.9564259233801371,3.348693388148003,0.9244199729038634,3.50125744847366,0.9665358814583774,0.8048112817499024,0.3114546760723609,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::22,swm/FetchPushDense-v3::15,free,True,10,0.885787308556037,0.885787308556037,3.8068683469757127,1.864139911221327,4.297722839562316,2.104500587460604,1.8473233675923653,0.2502023330307403,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::23,swm/FetchPushDense-v3::15,free,True,10,0.7126941636005639,0.7126941636005639,2.8065013181572462,0.666851640940493,3.937876106601844,0.9356771459605163,0.7385741569265518,0.2884535600865376,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::24,swm/FetchPushDense-v3::15,free,True,10,0.6465436532472897,0.6465436532472897,2.5286805196780513,0.5119096430684609,3.9110746922928694,0.7917634648447565,0.583155950724557,0.21337102186378223,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::25,swm/FetchPushDense-v3::15,free,True,10,0.658607897315918,0.658607897315918,2.566304894428634,0.47554623144978736,3.896559553700038,0.7220475694078712,0.5387839537261362,0.2999132532098817,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::26,swm/FetchPushDense-v3::15,free,True,10,0.6052087086210346,0.6052087086210346,2.534794578151253,0.5051247412416926,4.188298254872722,0.8346290032617295,0.5338040680921723,0.2668860278111202,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::27,swm/FetchPushDense-v3::15,free,True,10,0.5501798316225914,0.5501798316225914,2.548414947565306,0.5873620443922916,4.631967224333752,1.0675819261859205,0.5673693468281303,0.12472215892625116,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::28,swm/FetchPushDense-v3::15,free,True,10,0.5894608405974757,0.5894608405974757,2.5020015170593113,0.5378463993502276,4.244559340911078,0.912437879342533,0.5336370529296083,0.2577605048365234,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::29,swm/FetchPushDense-v3::15,free,True,10,0.5626346966675506,0.5626346966675506,2.5969660753691866,0.5162516696965381,4.615723293907842,0.9175610262827085,0.5033789416773808,0.23766505776898095,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::30,swm/FetchPushDense-v3::15,free,True,10,0.582398474291592,0.582398474291592,2.712703459415036,0.504442457312681,4.657813471634981,0.8661465982139912,0.4613724819627676,0.33929709895229043,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::31,swm/FetchPushDense-v3::15,free,True,10,0.5531687744478433,0.5531687744478433,2.6981817192896855,0.40903236835623563,4.87768262404712,0.7394350282416422,0.42454485779620615,0.326687422139988,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::32,swm/FetchPushDense-v3::15,free,True,10,0.554614412789475,0.554614412789475,2.705284594284552,0.3844293933020555,4.877775499338576,0.6931471386914358,0.4221228252883295,0.223773571026571,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::33,swm/FetchPushDense-v3::15,free,True,10,0.5412014452822067,0.5412014452822067,2.5329912987988497,0.35597584543738214,4.6803114087731865,0.6577510990418002,0.4057587685744391,0.10057309342703058,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::34,swm/FetchPushDense-v3::15,free,True,10,0.546692964531106,0.546692964531106,2.5345582401543023,0.32634574368781044,4.636163998064565,0.5969452048239078,0.4068578034704477,0.11857066513305986,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::35,swm/FetchPushDense-v3::15,free,True,10,0.5378450313081792,0.5378450313081792,2.5622510617979,0.3363499609121774,4.763920669799325,0.6253659350428258,0.4111306780957494,0.08494953536967914,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::36,swm/FetchPushDense-v3::15,free,True,10,0.5951991564905434,0.5951991564905434,2.7195413359564666,0.31614822790619285,4.569128343513832,0.5311637700736827,0.4254268402638795,0.2769146934709526,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::37,swm/FetchPushDense-v3::15,free,True,10,0.5532607216524132,0.5532607216524132,2.5632714748557093,0.3360316986674338,4.633026301234679,0.6073659045663216,0.4104773689110038,0.16993467033174375,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::38,swm/FetchPushDense-v3::15,free,True,10,0.589496479374103,0.589496479374103,2.656192636599954,0.33157569187980834,4.505866836423116,0.5624727262694738,0.41109156790419393,0.2735192577325279,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::39,swm/FetchPushDense-v3::15,free,True,10,0.5610216478245472,0.5610216478245472,2.546162735439694,0.3199360256979765,4.538439372728048,0.5702739402990608,0.3821618825256666,0.20598396885995152,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::40,swm/FetchPushDense-v3::15,free,True,10,0.5289121896461906,0.5289121896461906,2.6301323721881587,0.39089728871491825,4.97272028074746,0.7390589522552019,0.41498131620890555,0.04925134465508074,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::41,swm/FetchPushDense-v3::15,free,True,10,0.5695109263514047,0.5695109263514047,2.5878763668410016,0.30821815866612867,4.544032865919428,0.5411979725143135,0.39179844123249213,0.21641198026345498,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::42,swm/FetchPushDense-v3::15,free,True,10,0.5799695810868779,0.5799695810868779,2.5879848954749836,0.2930635366086726,4.462276953603383,0.5053084612807865,0.39584563268841577,0.23950952320456997,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::43,swm/FetchPushDense-v3::15,free,True,10,0.5324213145057977,0.5324213145057977,2.6610306134872244,0.3641940639056579,4.997979121022301,0.6840335914119233,0.4027317645277055,0.03742115310054306,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::44,swm/FetchPushDense-v3::15,free,True,10,0.5620327488738006,0.5620327488738006,2.620176981121075,0.3083847829017694,4.661964959108481,0.5486953981235254,0.40011870192766846,0.17923404280628308,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::45,swm/FetchPushDense-v3::15,free,True,10,0.5530016087291899,0.5530016087291899,2.623540889703192,0.30499656461597935,4.744183105962653,0.5515292538060934,0.3872504647938073,0.15070143580925355,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::46,swm/FetchPushDense-v3::15,free,True,10,0.568986785457597,0.568986785457597,2.6391146980697977,0.3127589181102764,4.638270633908201,0.5496769452365153,0.4173580209114296,0.20729983989555936,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::47,swm/FetchPushDense-v3::15,free,True,10,0.5654850748063942,0.5654850748063942,2.584582389557778,0.3109571762969878,4.570558100835225,0.5498945775066665,0.3987104743385029,0.18493968949122386,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::48,swm/FetchPushDense-v3::15,free,True,10,0.5466894530438549,0.5466894530438549,2.6119435557126396,0.310483966275367,4.777746380819811,0.5679348020099088,0.3874170747927698,0.13412164208270427,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
swm/FetchPushDense-v3::15::49,swm/FetchPushDense-v3::15,free,True,10,0.6534283096186035,0.6534283096186035,2.8097875107287065,0.3856711796880249,4.30007006027752,0.5902272277017435,0.446208745152244,0.3989365249168164,swm/FetchPushDense-v3,15,fetch,normalized_state_current_action_matched,10
