row_id,episode_key,regime,fold,valid_neighbors,n_neighbors,neighbor_radius,actual_residual_norm,predicted_residual_norm,residual_prediction_mse,residual_baseline_mse,residual_predictability,conditional_mean_floor,successor_baseline_mse,conditional_mean_gain
1052,27,interaction,2,True,10,24.685334874864232,144.13312257104022,79.77369112964428,81.11720275356707,120.04648043856217,0.3242850397843897,1039.9188714005645,2064.449021359776,0.49627292287624103
1053,27,interaction,2,True,10,20.291303731614683,141.96411494412763,48.073433268021006,131.07140281212523,112.8005265724651,-0.16197509705703883,155.94951100079527,3049.687347994415,0.9488637708703637
1054,27,interaction,2,True,10,15.265561539898297,64.74001746426468,67.20394507744606,29.00105815917931,18.932564102757382,-0.5318082644154642,90.16129416384139,4026.708606702761,0.9776091833380341
1055,27,transport_free,2,True,10,7.8489335026200875,84.23468524159273,68.74935648828058,5.748926900335341,27.59057705322456,0.7916344087604557,72.05034342613727,4223.479737875839,0.9829405258464968
1056,27,transport_free,2,True,10,10.075848403142754,210.38483456160444,79.05826403094464,102.01097900225305,213.42937857298753,0.522038719859891,195.9487364928967,4397.8284509393125,0.9554442064580657
1057,27,transport_free,2,True,10,10.84942395913134,129.55972697609775,53.279565551336326,44.99926750146208,79.40303325807405,0.43328024566509415,161.254416273869,4139.8970322270825,0.9610486891295649
1058,27,transport_free,2,True,10,12.210297257194682,88.79683400378585,44.02400356317045,53.676603169570704,36.50419928721812,-0.47042269705023965,89.78422410312857,3510.2445134087793,0.9744222307704885
1059,27,transport_free,2,True,10,12.561231204694398,54.09352110782463,44.02400356317046,8.515139878565874,12.5564125349184,0.32184930569253467,64.00902988941596,3802.800442521248,0.9831679229933564
1060,27,transport_free,2,True,10,12.245654716029968,50.0101492050848,44.02400356317045,11.976007364844643,10.129632885545101,-0.182274570081834,45.62894101791209,4279.2022508935015,0.9893370450045018
1061,27,transport_free,2,True,10,11.034832985123433,44.46268418882183,43.1047801133322,9.793448488043401,7.593117046255435,-0.28977973451272754,71.13697713688296,4313.629433708175,0.9835087880797098
1062,27,transport_free,2,True,10,12.242985176281675,58.814133145328526,53.279565551336326,20.278910471167006,17.71255675542393,-0.14488894805981123,153.24336853691975,4447.856772789216,0.9655466944272079
1063,27,transport_free,2,True,10,11.786358209765162,55.922981769928946,78.57554697627029,35.48172858388693,11.604255372439132,-2.057648030407738,121.64863360680033,4094.5602400294415,0.97029018344448
494,13,transport_free,3,True,10,15.57887722983123,49.10169897624364,38.89501211399063,11.65636319884446,7.930919248230203,-0.46973671449820853,230.70450017070107,514.2456442091196,0.5513729619907402
495,13,transport_free,3,True,10,16.354084214067377,40.849402565859194,32.14960091882518,7.260946967693054,4.7485906004028555,-0.5290741145545499,126.81111525182534,479.48876886355896,0.7355284972526435
496,13,transport_free,3,True,10,16.699789977939325,35.518456826231414,28.792473903514306,3.1692160651806223,2.5395222614580204,-0.24795758370752563,122.4068770907091,461.3296809673282,0.7346650732854579
497,13,interaction,3,True,10,16.92056463718689,87.21068407769427,28.619536126383235,34.861716443618455,37.76301989559854,0.07682922234506584,234.04417212982992,290.2229014171494,0.19357097256281464
498,13,interaction,3,True,10,13.444377742791215,136.422202450982,32.0587617852612,94.41926311647295,85.4552329106159,-0.10489738194538889,190.44151435460776,278.67112113472825,0.3166083604962583
499,13,interaction,3,True,10,13.991573228260723,76.39914663878285,30.437637207235436,30.72994782489675,32.031423491245256,0.040631215365880324,76.9830747102671,83.75493092124614,0.08085322423997388
500,13,interaction,3,True,10,4.991287553439544,55.99569116240778,30.165176228279716,14.42525949125718,15.161665543894038,0.04857026099836548,8.990147391030886,90.83711809041868,0.901030024069212
501,13,interaction,3,True,10,3.155612618494307,46.55402172841162,29.7456466617925,10.186186479284341,10.895963054458386,0.06514124282787648,6.776465326079891,89.5313210563635,0.9243117911572662
502,13,interaction,3,True,10,3.0214166335622337,52.61597110832762,30.955783660401284,12.403076760553942,13.322048293487185,0.06898124918091653,21.59886558043998,104.01755347526664,0.7923536474487859
503,13,interaction,3,True,10,4.961692112596863,47.52254570578149,33.33527572401823,9.895028586394575,9.093732038076599,-0.0881152583958762,46.53170705471158,121.88883993450708,0.6182447295444451
504,13,interaction,3,True,10,7.042791006596832,57.26808143247589,33.72784804754805,16.18037758989438,14.47614966915088,-0.11772660270121849,100.17834843666905,174.43903238033172,0.42571139572564887
505,13,interaction,3,True,10,10.134744805687932,47.745990622106284,26.983796024941498,9.42765670753311,8.442905673995986,-0.11663650780443291,121.72435374408161,195.24697983252793,0.3765621683444731
506,13,static,3,True,10,11.187093617900384,53.34703191649008,26.016879828476906,11.762938555518092,10.305045850450787,-0.14147367476327433,131.83083153845934,208.10575474660607,0.3665200095068043
