row_id,episode_key,regime,valid_neighbors,n_neighbors,neighbor_radius,input_spread,successor_spread,residual_spread,local_expansion,model_sensitivity,residual_norm,action_neighbor_distance,episode_ordinal,dataset,scale,k
391,10,interaction,True,10,0.7821426897156338,0.7821426897156338,20.67533584790022,3.2392923501615716,26.434225007481974,4.141561882192227,3.037458833636504,0.4190840936495107,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
392,10,static,True,10,0.9674907294325537,0.9674907294325537,20.753048487922115,4.564756932714576,21.45038485288025,4.7181402300277,3.5505378945624435,0.4493623126658892,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
393,10,transport_free,True,10,0.8093445405904138,0.8093445405904138,20.71368128926202,8.05692336043351,25.593156252282206,9.954874539038732,5.806490459931153,0.4263983274858608,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
394,10,transport_free,True,10,1.2575485855629485,1.2575485855629485,21.55726609893814,5.989143964195049,17.142292827825745,4.762554729854812,4.891397698325314,1.1157055344555014,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
395,10,transport_free,True,10,1.6443499533128183,1.6443499533128183,21.577060595791856,2.948388035815694,13.121939494887481,1.7930417000807357,2.187410833899006,1.4579332914717815,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
396,10,transport_free,True,10,1.438582593275942,1.438582593275942,21.44701064216602,3.391245818622812,14.908431912363726,2.3573521843471377,2.242925653690135,0.8584726321516056,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
397,10,transport_free,True,10,1.076193362512718,1.076193362512718,21.136097016303133,2.9810783074254523,19.639683492336495,2.770021086605822,2.337214520164083,0.7870269475999105,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
398,10,transport_free,True,10,0.6458155265719723,0.6458155265719723,20.26381494289126,2.3684261746859776,31.37709471070293,3.66734164360793,2.209439327701281,0.41032238424088974,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
399,10,transport_free,True,10,0.6033771925121054,0.6033771925121054,21.65163002099103,3.303552185480024,35.884071008462314,5.475102848561425,3.1432026706542646,0.4406397275030066,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
400,10,interaction,True,10,1.1220803640225,1.1220803640225,22.210656421945686,1.6449419283666997,19.7941761874556,1.4659751485801022,1.075310925386887,0.39212482045592667,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
401,10,interaction,True,10,0.9738678353376932,0.9738678353376932,21.25777903992391,1.9480608608569043,21.8281970803078,2.000333916132886,1.7177448775654838,0.5257709849584662,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
402,10,interaction,True,10,0.8525034152698998,0.8525034152698998,20.2924050268252,8.162411952129997,23.80331229570581,9.574638418950855,6.059805338042152,0.44465827561561966,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
403,10,interaction,True,10,0.9643426566189197,0.9643426566189197,18.778488805530692,13.8221981782512,19.472838494327238,14.333285044875218,11.471554186632872,0.568496025745332,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
404,10,interaction,True,10,1.2159973437600935,1.2159973437600935,19.571914311755954,10.210513856004997,16.095359428365114,8.39682249998356,8.155035962111453,0.7508919153525484,10,cube,r3v2_augmented_kinematic_action_neighbors_targetnorm_latent_quat,10
