episode_id,model_step,raw_step,transition_block,mse,n_contacts,rel_contact,block_velocity_discontinuity,block_acceleration_proxy,pusher_acceleration_proxy,joint_acceleration_proxy,orientation_delta,normalized_position,block_acceleration_proxy_p90,event_block_kinematic_discontinuity,pusher_acceleration_proxy_p90,event_pusher_acceleration_proxy,joint_acceleration_proxy_p90,event_joint_acceleration_proxy,orientation_delta_p90,event_orientation_delta,normalized_position_p90,event_late_trajectory_position,high_mse_p90,high_mse
1,6,30,5,0.0408652536571025,1.0,2.0,0.0,0.0,33.18457660942728,33.18457660942728,0.0,0.22556390977443608,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
1,7,35,6,0.0137722855433821,0.0,3.0,0.0,0.0,52.846698744857754,52.846698744857754,0.0,0.2631578947368421,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
1,8,40,7,0.0521929152309894,0.0,4.0,24.699095685228603,24.699095685228603,36.66220759998253,44.20591356110962,0.16219604015350345,0.3007518796992481,19.032944695442215,True,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
1,9,45,8,0.1490502804517746,0.0,5.0,27.209617816166467,27.209617816166467,19.70223730218504,33.593771095449455,0.2899045944213867,0.3383458646616541,19.032944695442215,True,87.73103337887648,False,88.29558190372961,False,0.256211973823983,True,0.9090909090909091,False,0.2536340415477752,False
1,10,50,9,0.1806638687849044,0.0,6.0,14.996412571250271,14.996412571250271,11.624879286909048,18.974462006664645,0.2555762529373169,0.37593984962406013,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
1,11,55,10,0.1814039498567581,0.0,7.0,14.448693492141183,14.448693492141183,12.555258401634413,19.141558378607908,0.19442695379257202,0.41353383458646614,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
1,12,60,11,0.0819054767489433,0.0,8.0,13.057959376790185,13.057959376790185,14.485911349803409,19.50261343308291,0.12084618210792542,0.45112781954887216,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
1,13,65,12,0.0074104834347963,0.0,9.0,11.183533645913732,11.183533645913732,11.536007709064199,16.067074988088937,0.04631519317626953,0.48872180451127817,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
1,14,70,13,0.0650275722146034,0.0,10.0,4.704530484869788,4.704530484869788,43.289444580139005,43.544329356874876,0.01539376378059387,0.5263157894736842,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
1,15,75,14,0.0353165231645107,0.0,11.0,2.3740699862361754,2.3740699862361754,27.195031255720245,27.298460273413745,0.0,0.5639097744360902,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
1,16,80,15,0.0772411748766899,0.0,12.0,0.0,0.0,40.97065693267847,40.97065693267847,0.0,0.6015037593984962,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
1,17,85,16,0.0140706850215792,0.0,13.0,0.04105230235567528,0.04105230235567528,21.219185764754165,21.21922547622025,0.0274181067943573,0.6390977443609023,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
1,18,90,17,0.0437456518411636,0.0,14.0,0.17687810116351702,0.17687810116351702,3.232007912350299,3.2368442977947134,0.1594003140926361,0.6766917293233082,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
1,19,95,18,0.0292340423911809,0.0,15.0,0.1785037423859837,0.1785037423859837,4.601716377089077,4.605177217134605,0.12094569206237793,0.7142857142857143,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
1,20,100,19,0.0526595301926136,0.0,16.0,0.04194194538188825,0.04194194538188825,45.05880173154402,45.0588212518856,0.016750812530517578,0.7518796992481203,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
1,21,105,20,0.1491581350564956,0.0,17.0,0.0029542607666496372,0.0029542607666496372,77.86016605541194,77.86016611145894,0.0,0.7894736842105263,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
1,22,110,21,0.080274187028408,0.0,18.0,0.0,0.0,74.54389434495398,74.54389434495398,0.0,0.8270676691729323,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
1,23,115,22,0.0897866562008857,1.0,19.0,0.0,0.0,82.30506240187935,82.30506240187935,0.0,0.8646616541353384,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
1,24,120,23,0.2790276706218719,1.0,20.0,0.0,0.0,65.7612082726774,65.7612082726774,0.0,0.9022556390977443,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,True
1,25,125,24,0.21625916659832,1.0,21.0,20.045599286916648,20.045599286916648,22.925279267591716,30.453152222203595,0.0025374889373779297,0.9398496240601504,19.032944695442215,True,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,True,0.2536340415477752,False
1,26,130,25,0.7161139845848083,1.0,22.0,17.099519383554778,17.099519383554778,13.173976708175875,21.585810743544613,0.017530381679534912,0.9774436090225563,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,True,0.2536340415477752,True
2,3,15,2,0.114662081003189,1.0,0.0,0.0,0.0,41.50447915648937,41.50447915648937,0.0,0.09554140127388536,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,4,20,3,0.1188696026802063,1.0,1.0,0.0,0.0,66.06120793989955,66.06120793989955,0.0,0.12738853503184713,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,5,25,4,0.0625429823994636,1.0,2.0,0.0,0.0,54.27494281797147,54.27494281797147,0.0,0.1592356687898089,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,6,30,5,0.0657816231250763,1.0,3.0,15.317678629178989,15.317678629178989,70.25175524732454,71.90229755659271,0.2157754898071289,0.1910828025477707,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,7,35,6,0.0824920013546943,1.0,4.0,24.697149100378518,24.697149100378518,23.099945087731736,33.816514260676676,0.3476104736328125,0.2229299363057325,19.032944695442215,True,87.73103337887648,False,88.29558190372961,False,0.256211973823983,True,0.9090909090909091,False,0.2536340415477752,False
2,8,40,7,0.0778709128499031,1.0,5.0,19.76629494629652,19.76629494629652,33.7810755110079,39.13907866294766,0.16543268436660008,0.25477707006369427,19.032944695442215,True,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,9,45,8,0.0630296841263771,1.0,6.0,0.6121173144925958,0.6121173144925958,12.306449368185945,12.321663185561674,0.25380850955843925,0.28662420382165604,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,10,50,9,0.036816943436861,1.0,7.0,5.059835001095048,5.059835001095048,18.6862276645268,19.359158932371862,0.22825640439987183,0.3184713375796178,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,11,55,10,0.0179430115967988,1.0,8.0,5.131224839786835,5.131224839786835,22.19928440563052,22.78459340165007,0.19727379083633423,0.3503184713375796,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,12,60,11,0.0267855580896139,1.0,9.0,13.903969197438348,13.903969197438348,34.79430032306643,37.46950352506762,0.029442250728607178,0.3821656050955414,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,13,65,12,0.0397326573729515,1.0,10.0,3.025822579692307,3.025822579692307,25.219918225788888,25.400784979981513,0.005508720874786377,0.4140127388535032,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,14,70,13,0.0133241489529609,1.0,11.0,9.377830502711419,9.377830502711419,34.99488818788445,36.22962743694888,0.0770915150642395,0.445859872611465,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,15,75,14,0.0882999524474144,0.0,12.0,22.76002578086218,22.76002578086218,19.308417575905686,29.846838405952724,0.19003286957740784,0.47770700636942676,19.032944695442215,True,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,16,80,15,0.1179671660065651,0.0,13.0,9.199617011212577,9.199617011212577,4.160652514753235,10.09673127806788,0.18153095245361328,0.5095541401273885,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,17,85,16,0.0503003858029842,1.0,14.0,19.838631684480227,19.838631684480227,9.830954446221872,22.140889151887112,0.0017381012439727783,0.5414012738853503,19.032944695442215,True,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,18,90,17,0.2182387113571167,1.0,15.0,19.38432935336691,19.38432935336691,13.15995686831675,23.42939797040801,0.14836326241493225,0.5732484076433121,19.032944695442215,True,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,19,95,18,0.056558895856142,1.0,16.0,8.93340335864285,8.93340335864285,26.08504771470273,27.572366779921694,0.12102606892585754,0.6050955414012739,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,20,100,19,0.1300169080495834,1.0,17.0,3.0084920264208628,3.0084920264208628,2.5235819852729646,3.9267658842146607,0.11370915174484254,0.6369426751592356,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,21,105,20,0.2101331204175949,1.0,18.0,4.52171102104059,4.52171102104059,4.31655558763626,6.251281684499088,0.10211700201034545,0.6687898089171974,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,22,110,21,0.2232235074043274,1.0,19.0,4.308564518686058,4.308564518686058,6.573741267439873,7.859885652025888,0.11738866567611694,0.7006369426751592,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,23,115,22,0.4368654191493988,1.0,20.0,8.332272262226718,8.332272262226718,126.38300618545244,126.65737646708139,0.0,0.732484076433121,19.032944695442215,False,87.73103337887648,True,88.29558190372961,True,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,True
2,24,120,23,0.2379270792007446,1.0,21.0,0.0,0.0,142.11377661399263,142.11377661399263,0.0,0.7643312101910829,19.032944695442215,False,87.73103337887648,True,88.29558190372961,True,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,25,125,24,0.1863700896501541,1.0,22.0,0.0,0.0,80.32020250355596,80.32020250355596,0.0,0.7961783439490446,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,26,130,25,0.3115838766098022,1.0,23.0,11.781467461241075,11.781467461241075,53.80971787104086,55.084378120310085,0.024423420429229736,0.8280254777070064,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,True
2,27,135,26,0.0787038430571556,1.0,24.0,1.4850283061101128,1.4850283061101128,18.754845560450754,18.813546743405606,0.02400439977645874,0.8598726114649682,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,28,140,27,0.2243194580078125,1.0,25.0,12.645284524357793,12.645284524357793,52.31092823681675,53.81762196250736,0.0009260177612304688,0.89171974522293,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
2,29,145,28,0.1021806225180625,1.0,26.0,0.5521200054662642,0.5521200054662642,52.16958334876492,52.1725048592088,0.0,0.9235668789808917,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,True,0.2536340415477752,False
2,30,150,29,0.013278242200613,0.0,27.0,0.0,0.0,53.6631515715704,53.6631515715704,0.0,0.9554140127388535,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,True,0.2536340415477752,False
2,31,155,30,0.0139959035441279,0.0,28.0,0.0,0.0,26.469683836857783,26.469683836857783,0.0,0.9872611464968153,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,True,0.2536340415477752,False
3,3,15,2,0.0408307313919067,0.0,-2.0,0.0,0.0,23.725854947990378,23.725854947990378,0.0,0.12096774193548387,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
3,4,20,3,0.0471051633358001,0.0,-1.0,0.0,0.0,24.861994013634312,24.861994013634312,0.0,0.16129032258064516,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
3,5,25,4,0.0221069753170013,1.0,0.0,0.3270035565242843,0.3270035565242843,48.24363264576672,48.24474087593039,0.004533529281616211,0.20161290322580644,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
3,6,30,5,0.231547549366951,1.0,1.0,23.147338242490907,23.147338242490907,48.45506753853738,53.7000264234246,0.3094761371612549,0.24193548387096775,19.032944695442215,True,87.73103337887648,False,88.29558190372961,False,0.256211973823983,True,0.9090909090909091,False,0.2536340415477752,False
3,7,35,6,0.1355655342340469,1.0,2.0,5.984717651379327,5.984717651379327,9.159629978381979,10.941465473491435,0.3454834222793579,0.28225806451612906,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,True,0.9090909090909091,False,0.2536340415477752,False
3,8,40,7,0.0707445070147514,1.0,3.0,9.08036661188525,9.08036661188525,31.030210008488858,32.3315169915852,0.2574951648712158,0.3225806451612903,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,True,0.9090909090909091,False,0.2536340415477752,False
3,9,45,8,0.1606025099754333,1.0,4.0,18.80681224192264,18.80681224192264,79.2750863202335,81.4753674295698,0.0022004842758178715,0.3629032258064516,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
3,10,50,9,0.0555975027382373,0.0,5.0,0.17500650021814704,0.17500650021814704,89.3739469204215,89.37411826367541,0.0,0.4032258064516129,19.032944695442215,False,87.73103337887648,True,88.29558190372961,True,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
3,11,55,10,0.0964375510811805,0.0,6.0,0.0,0.0,63.89245453265575,63.89245453265575,0.0,0.4435483870967742,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
3,12,60,11,0.0917573571205139,0.0,7.0,0.0,0.0,45.914012013149474,45.914012013149474,0.0,0.4838709677419355,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
3,13,65,12,0.0350486971437931,0.0,8.0,0.5176454977055301,0.5176454977055301,34.37652329015851,34.38042045089189,0.12826621532440186,0.5241935483870968,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
3,14,70,13,0.1455257683992386,0.0,9.0,0.6630543924617703,0.6630543924617703,9.136055041300802,9.160084216045213,0.3364008665084839,0.5645161290322581,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,True,0.9090909090909091,False,0.2536340415477752,False
3,15,75,14,0.1374920606613159,0.0,10.0,0.22307810900820307,0.22307810900820307,16.176675532738344,16.17821359527108,0.24637240171432492,0.6048387096774194,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
3,16,80,15,0.0531479604542255,0.0,11.0,1.1724410803805418,1.1724410803805418,38.44063180872895,38.45850740657037,0.004133343696594238,0.6451612903225806,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
3,17,85,16,0.0107268178835511,0.0,12.0,0.01916217782596722,0.01916217782596722,31.834281853367152,31.834287620562208,0.0,0.6854838709677419,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
3,18,90,17,0.1747923642396927,0.0,13.0,12.186261902418144,12.186261902418144,41.87798348181518,43.61502584726407,0.018302083015441895,0.7258064516129032,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
3,19,95,18,0.3809608221054077,0.0,14.0,20.599000474314117,20.599000474314117,14.59470652505382,25.24528231359756,0.006545603275299073,0.7661290322580645,19.032944695442215,True,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,True
3,20,100,19,0.4803933203220367,0.0,15.0,3.7288229586418447,3.7288229586418447,5.018042974598526,6.251789819868558,0.004452049732208252,0.8064516129032258,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,True
3,21,105,20,0.1968016177415847,0.0,16.0,22.714678176385494,22.714678176385494,30.222019937953014,37.80644249049086,0.0060936808586120605,0.8467741935483871,19.032944695442215,True,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
3,22,110,21,0.2565584778785705,0.0,17.0,13.783156359472802,13.783156359472802,57.26000033835333,58.89552646829723,0.0,0.8870967741935484,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,True
3,23,115,22,0.232998177409172,0.0,18.0,0.0,0.0,70.65414988130755,70.65414988130755,0.0,0.9274193548387096,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,True,0.2536340415477752,False
3,24,120,23,0.1101728677749633,1.0,19.0,7.134924648289532,7.134924648289532,33.61917468617872,34.36795100550176,0.026677846908569336,0.967741935483871,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,True,0.2536340415477752,False
4,3,15,2,0.132799431681633,0.0,-7.0,0.0,0.0,77.95442387192566,77.95442387192566,0.0,0.0949367088607595,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
4,4,20,3,0.0234227310866117,0.0,-6.0,0.0,0.0,113.82570806437208,113.82570806437208,0.0,0.12658227848101267,19.032944695442215,False,87.73103337887648,True,88.29558190372961,True,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
4,5,25,4,0.1457422375679016,0.0,-5.0,0.0,0.0,98.3761273837109,98.3761273837109,0.0,0.15822784810126583,19.032944695442215,False,87.73103337887648,True,88.29558190372961,True,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
4,6,30,5,0.0270004626363515,0.0,-4.0,0.0,0.0,68.03627296876672,68.03627296876672,0.0,0.189873417721519,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,False,0.9090909090909091,False,0.2536340415477752,False
4,7,35,6,0.1265333890914917,0.0,-3.0,0.7169738682240933,0.7169738682240933,31.11607977227448,31.124338899360826,0.3476712703704834,0.22151898734177214,19.032944695442215,False,87.73103337887648,False,88.29558190372961,False,0.256211973823983,True,0.9090909090909091,False,0.2536340415477752,False
