seed,epoch,train_objective,calibration_objective,best_calibration_objective,improved
260713,0,0.00398378954023907,0.005054042208939791,0.005054042208939791,True
260713,1,0.003660141563925304,0.005016250070184469,0.005016250070184469,True
260713,2,0.0034434250433390077,0.005016867537051439,0.005016250070184469,False
