row_id,episode_ordinal,regime,valid_neighbors,n_neighbors,neighbor_radius,input_spread,successor_spread,residual_spread,local_expansion,model_sensitivity,residual_norm,dataset,scale
swm/FetchSlideDense-v3::77::30,swm/FetchSlideDense-v3::77,free,True,10,2.6463252321671167,2.6463252321671167,1.1633871110763647,0.17386355317547417,0.4396236323997293,0.06569999449126464,0.19007928070443866,fetch,normalized_fullstate
swm/FetchSlideDense-v3::77::31,swm/FetchSlideDense-v3::77,free,True,10,2.66059363099672,2.66059363099672,1.2675858095089891,0.1824496428471652,0.47642969401310714,0.06857478749162281,0.22168624452547334,fetch,normalized_fullstate
swm/FetchSlideDense-v3::77::32,swm/FetchSlideDense-v3::77,free,True,10,2.718894848174843,2.718894848174843,1.3647863319453228,0.1667031444415581,0.5019636316062335,0.06131283251114461,0.1902879773015062,fetch,normalized_fullstate
swm/FetchSlideDense-v3::77::33,swm/FetchSlideDense-v3::77,free,True,10,2.561486447908765,2.561486447908765,1.0545621819300908,0.16860412924810675,0.4116993017046999,0.0658227684108021,0.17323466623388267,fetch,normalized_fullstate
swm/FetchSlideDense-v3::77::34,swm/FetchSlideDense-v3::77,free,True,10,2.5016367885667883,2.5016367885667883,0.9742024982254218,0.14630014109281547,0.38942603605679776,0.05848176752174812,0.1851672161678925,fetch,normalized_fullstate
swm/FetchSlideDense-v3::77::35,swm/FetchSlideDense-v3::77,free,True,10,2.546383110723471,2.546383110723471,1.2506361957813008,0.14431129481214544,0.49114219714800644,0.056673049002097776,0.12939053888352214,fetch,normalized_fullstate
swm/FetchSlideDense-v3::77::36,swm/FetchSlideDense-v3::77,free,True,10,2.533677851789471,2.533677851789471,1.118068980784677,0.15024627913276906,0.4412830068333328,0.059299677355056805,0.1819000715476649,fetch,normalized_fullstate
swm/FetchSlideDense-v3::77::37,swm/FetchSlideDense-v3::77,free,True,10,2.584055331077723,2.584055331077723,1.024783017452013,0.1631439781975445,0.3965793631147249,0.0631348625687139,0.15849507681429248,fetch,normalized_fullstate
swm/FetchSlideDense-v3::77::38,swm/FetchSlideDense-v3::77,free,True,10,2.4817114848664126,2.4817114848664126,1.0813052790443627,0.14869682313196225,0.43570950355760957,0.0599170467794996,0.14372035322761448,fetch,normalized_fullstate
swm/FetchSlideDense-v3::77::39,swm/FetchSlideDense-v3::77,free,True,10,2.3182593086056476,2.3182593086056476,0.8136852234939376,0.15433971654893147,0.3509897363394352,0.06657569150094837,0.14298123279286287,fetch,normalized_fullstate
swm/FetchSlideDense-v3::77::40,swm/FetchSlideDense-v3::77,free,True,10,2.311583689754741,2.311583689754741,1.053572144300956,0.17494841197263344,0.4557793641521757,0.07568335628427776,0.178574473517483,fetch,normalized_fullstate
swm/FetchSlideDense-v3::77::41,swm/FetchSlideDense-v3::77,free,True,10,2.3215104289083492,2.3215104289083492,0.9560041744441619,0.18445956402656138,0.4118026619823141,0.07945670272663835,0.1798990368268871,fetch,normalized_fullstate
swm/FetchSlideDense-v3::77::42,swm/FetchSlideDense-v3::77,free,True,10,2.2156963003280796,2.2156963003280796,0.802264705925571,0.13633268588296177,0.36208243241945165,0.06153040281864211,0.12853596378947463,fetch,normalized_fullstate
swm/FetchSlideDense-v3::77::43,swm/FetchSlideDense-v3::77,free,True,10,2.1811864764937754,2.1811864764937754,0.9397064064980907,0.12512429196975236,0.4308235066671854,0.05736524287042517,0.13251136491445967,fetch,normalized_fullstate
swm/FetchSlideDense-v3::77::44,swm/FetchSlideDense-v3::77,free,True,10,2.119934740083118,2.119934740083118,0.8413234224628076,0.1181622723331909,0.3968628875952196,0.05573863671320279,0.11536756624614875,fetch,normalized_fullstate
