left_n,right_n,left_mean,right_mean,left_median,right_median,left_trimmed_mean,right_trimmed_mean,p_superiority,cliffs_delta,delta_mean,delta_median,delta_trimmed_mean,delta_mean_ci_low,delta_mean_ci_high,delta_median_ci_low,delta_median_ci_high,delta_trimmed_mean_ci_low,delta_trimmed_mean_ci_high,p_superiority_ci_low,p_superiority_ci_high,dataset,scale,contrast,metric
1069,6197,5.792511610223533,3.222463381365865,5.125250200687008,1.819832513894498,5.274845299876368,2.6224843324748823,0.7534201723788918,0.5068403447577836,2.5700482288576683,3.30541768679251,2.652360967401486,2.1046950921256027,3.0670106346885206,2.8963000608029192,3.825414503558937,2.2539279246874475,3.0303694662477523,0.7289712825920187,0.7748271633570515,fetch,raw_fullstate,interaction_vs_free,neighbor_radius
1069,6197,0.19374983440519505,0.2296553998443067,0.17284026899172644,0.2207704984360257,0.18076863808927388,0.2240877724868968,0.38114749087226946,-0.2377050182554611,-0.035905565439111636,-0.047930229444299255,-0.043319134397622916,-0.050612346431438,-0.019013337378797308,-0.06544585591805249,-0.03059670253894171,-0.056551185090430334,-0.02923619730018792,0.34351714030379216,0.4206123402713754,fetch,raw_fullstate,interaction_vs_free,local_expansion
1069,6197,0.09107638177043513,0.0528716997183167,0.0646729307542207,0.04054259314281857,0.07206954289084598,0.043992547285293,0.7159590030663016,0.4319180061326031,0.03820468205211843,0.024130337611402132,0.028076995605552983,0.025468130748853044,0.05554487636192401,0.01871697369356077,0.030899565824879415,0.02155541663042556,0.03643546074384276,0.6832407381486931,0.7486549029693689,fetch,raw_fullstate,interaction_vs_free,model_sensitivity
1069,6197,0.5463910745968192,0.16170882068067516,0.23290103457018985,0.07305623248842355,0.3305783702084926,0.09763003926353322,0.810706559633173,0.6214131192663459,0.3846822539161441,0.1598448020817663,0.2329483309449594,0.2607092203026148,0.5348186496961823,0.126534475341763,0.20683504930216925,0.16742705882947223,0.323499528999338,0.7848830339612969,0.8357414986211341,fetch,raw_fullstate,interaction_vs_free,residual_norm
1069,6197,9.73930949355702,6.014219617384203,8.43248916128167,5.0082594554334765,9.1439203580882,5.487124567128073,0.7563109160064626,0.5126218320129252,3.7250898761728166,3.4242297058481928,3.6567957909601274,2.992111147735975,4.4413762396946534,2.597739885839602,4.4890113201145105,2.9189940209986327,4.375688994244373,0.7246565496105062,0.7837970943513792,fetch,normalized_fullstate,interaction_vs_free,neighbor_radius
1069,6197,0.5494024571779942,0.43773317601215667,0.4708125395567745,0.41346669033464234,0.5125064954362032,0.41643090641422265,0.6453315698036091,0.2906631396072181,0.11166928116583752,0.05734584922213215,0.09607558902198055,0.093604425757034,0.13187976125512393,0.041092319244848026,0.07750805369821705,0.07802506973019571,0.11540396684530146,0.6190057105242508,0.6732026598354398,fetch,normalized_fullstate,interaction_vs_free,local_expansion
1069,6197,0.30956106631449276,0.13861871513961077,0.2782375802054315,0.0775718842198491,0.2914645757591276,0.10781748207824562,0.8673196979799362,0.7346393959598725,0.170942351174882,0.20066569598558237,0.18364709368088197,0.15565522905447934,0.1867570983667705,0.19062668919495412,0.2106783502514773,0.17046482326413986,0.1979972876159993,0.8497055827396198,0.8855294470639334,fetch,normalized_fullstate,interaction_vs_free,model_sensitivity
1069,6197,2.550854506371939,0.8098007332418902,1.8724750503041945,0.3670554306261303,2.1517127365010538,0.550450560596527,0.869713052560361,0.739426105120722,1.7410537731300486,1.5054196196780643,1.6012621759045267,1.4473250144628371,2.0602202288148126,1.3533382211978617,1.6629713350104562,1.4108736025173414,1.7895047511467137,0.8509784071362224,0.8864750289681654,fetch,normalized_fullstate,interaction_vs_free,residual_norm
